Address,Lat,Long,Type,Bed,Bath,Parking,Bond,Price
"103/36 Wilson Street, South Yarra VIC 3141",-37.84390115160752,144.9965846498033,Apartment/Unit/Flat,2,2,1,3150.0,725
"5/53 Grey Street, East Melbourne VIC 3002",-37.81165926335955,144.98457199846013,Apartment/Unit/Flat,2,1,1,2824.0,650
"1/122 Inkerman Street, St Kilda VIC 3182",-37.86499203380498,144.9885556842157,Apartment/Unit/Flat,2,1,0,1738.0,400
"224/539 St Kilda Road, Melbourne VIC 3004",-37.84564705,144.98030333034356,Apartment/Unit/Flat,2,2,2,3151.0,725
"414/181 Fitzroy Street, St Kilda VIC 3182",-37.857768,144.9813994509854,Apartment/Unit/Flat,2,1,2,3454.0,795
"11/117 Manningham Street, Parkville VIC 3052",-37.78543054069515,144.9417690825382,Apartment/Unit/Flat,2,1,2,2086.0,480
"310V/162 Albert Street, East Melbourne VIC 3002",-37.7697646,144.9693843,Apartment/Unit/Flat,2,1,1,2607.0,600
"104/285 City Road, Southbank VIC 3006",-37.82741715,144.95877390762354,Apartment/Unit/Flat,2,2,1,3129.0,720
"29 Nimmo Street, Middle Park VIC 3206",-37.84970945,144.96296995744137,House,2,1,0,3041.0,700
"410/673 LaTrobe Street, Docklands VIC 3008",,,Apartment/Unit/Flat,2,2,0,2933.0,675
"2/8 Charles Street, East Melbourne VIC 3002",-37.817624806895545,144.9811867897815,Apartment/Unit/Flat,2,1,1,3042.0,700
"101 Leopold Street, South Yarra VIC 3141",-37.8353867,144.9829765,House,2,1,0,3520.0,810
"2/22 Crimea Street, St Kilda VIC 3182",-37.85901712240836,144.98817216113468,Apartment/Unit/Flat,1,1,1,1716.0,395
"10/9 Darling Street, South Yarra VIC 3141",-37.8361002539041,144.99189048211701,Apartment/Unit/Flat,2,1,1,3259.0,750
"8/21 Mitford Street, St Kilda VIC 3182",-37.87193721522084,144.9817096351215,Apartment/Unit/Flat,3,1,0,,875
"101/15-31 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,Apartment/Unit/Flat,2,2,1,2955.0,680
"20/46 Baker Street, Richmond VIC 3121",-37.8118880571175,145.00307552656705,Apartment/Unit/Flat,1,1,1,1651.0,380
"307/77 Queens Road, Melbourne VIC 3004",-37.840716770062805,144.97477809467895,Apartment/Unit/Flat,2,2,1,2955.0,680
"602/182 Wellington Parade, East Melbourne VIC 3002",-37.81614152239994,144.98378699220513,Apartment/Unit/Flat,2,2,1,4345.0,1
"1/22 The Esplanade, St Kilda VIC 3182",-37.866916196608535,144.97704947433795,Apartment/Unit/Flat,2,1,0,3454.0,795
"902/7 Claremont Street, South Yarra VIC 3141",-37.83714347351109,144.99396904204863,Apartment/Unit/Flat,1,1,0,2347.0,540
"103/33 Cliveden Close, East Melbourne VIC 3002",-37.81678948983607,144.97627713576316,Apartment/Unit/Flat,1,1,1,2064.0,475
"46 Loyola Grove, Burnley VIC 3121",-37.82957605,145.01220007728557,Townhouse,3,2,2,4019.0,925
"1205W/93-119 Kavanagh Street, Southbank VIC 3006",-37.8254157,144.96277065,Apartment/Unit/Flat,2,2,0,3281.0,755
"1301/52 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,1,1,0,1868.0,430
"706/65 Dudley Street, West Melbourne VIC 3003",-37.810603913828274,144.94892138321234,Apartment/Unit/Flat,2,2,1,,760
"402/120 Palmer St, Richmond VIC 3121",-37.81919205442428,145.01069882374497,Apartment/Unit/Flat,1,1,1,2064.0,475
"63 Type Street, Richmond VIC 3121",-37.8226255,145.0095304,House,3,3,1,5649.0,1
"4/437 Inkerman Street, St Kilda VIC 3182",-37.86499203380498,144.9885556842157,Apartment/Unit/Flat,3,1,1,3346.0,770
"1204/8-10 Kavanagh Street, Southbank VIC 3006",-37.8254157,144.96277065,Apartment/Unit/Flat,2,2,1,5520.0,920
"509/136 Burnley Street, Richmond VIC 3121",-37.8174292,145.0084053,Apartment/Unit/Flat,2,1,1,2955.0,680
"104/39 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,2,2,1,2955.0,680
"110/25 Hotham Street, East Melbourne VIC 3002",-37.813902243496855,144.9842003049519,Apartment/Unit/Flat,1,1,0,1738.0,400
"19/187 George Street, East Melbourne VIC 3002",-37.815066984260014,144.98386739921267,Apartment/Unit/Flat,1,1,1,2281.0,525
"3109/45 Clarke Street, Southbank VIC 3006",-37.826896649999995,144.9595244817237,Apartment/Unit/Flat,2,1,0,2716.0,625
"10/167 Fitzroy Street, St Kilda VIC 3182",-37.85882181196033,144.97909569152753,Townhouse,3,2,1,3476.0,800
"4/103 Osborne Street, South Yarra VIC 3141",-37.84334058555038,144.99069431469508,Apartment/Unit/Flat,2,1,0,2607.0,600
"4807/245 City Road, Southbank VIC 3006",-37.8266017,144.9597515,Apartment/Unit/Flat,2,1,0,3086.0,710
"403/43 Duke Street, St Kilda VIC 3182",-37.867421992518146,144.98944723028546,Apartment/Unit/Flat,2,1,1,3454.0,795
"106/528 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,1,1,0,1890.0,435
"1007/8 Bowen Crescent, Melbourne VIC 3004",-37.83536457012836,144.97309852349372,Apartment/Unit/Flat,2,2,1,5700.0,950
"1/110 Caroline Street, South Yarra VIC 3141",-37.83523846428735,144.98868339761452,Apartment/Unit/Flat,2,1,1,3259.0,750
"3704/245 City Road, Southbank VIC 3006",-37.8266017,144.9597515,Apartment/Unit/Flat,2,2,0,3889.0,895
"67 Little Page Street, Albert Park VIC 3206",-37.8482871,144.95536845342528,House,2,1,1,3259.0,750
"5 Lightfoot Street, Richmond VIC 3121",-37.821714,145.0115114,House,4,1,2,3693.0,850
"1 New Street, Richmond VIC 3121",-37.8136472,144.9927325,House,2,1,0,2738.0,630
"16 Hotham Street, East Melbourne VIC 3002",-37.81434725,144.98997568968701,House,3,1,0,6083.0,1
"14/246 Albert Street, East Melbourne VIC 3002",-37.81089999380776,144.98744283055154,House,1,1,0,2390.0,550
"17/105-107 Park Street, St Kilda West VIC 3182",-37.856459553677034,144.96895417828455,Apartment/Unit/Flat,1,1,0,2151.0,495
"189 Nelson Road, South Melbourne VIC 3205",-37.839671499999994,144.9512363,House,3,1,0,4671.0,1
"102/72-74 Regent Street, Richmond VIC 3121",-37.812016464055006,144.99201812939162,Apartment/Unit/Flat,2,1,0,2281.0,525
"306/1 Mount Street, Prahran VIC 3181",-37.85111132796123,144.99590772604708,Apartment/Unit/Flat,2,1,1,3042.0,700
"109/380 Queensberry Street, North Melbourne VIC 3051",-37.80342535,144.9551986318637,Apartment/Unit/Flat,2,1,1,3150.0,725
"2108/57 City Road, Southbank VIC 3006",-37.8220544,144.965805,Apartment/Unit/Flat,2,2,1,3150.0,725
"2/31 Upton Road, Windsor VIC 3181",-37.8518606692694,144.98860033250872,Apartment/Unit/Flat,1,1,1,1738.0,400
"1/44 Westbank Terrace, Richmond VIC 3121",-37.82156738007959,145.0130381041478,Townhouse,3,2,1,3911.0,900
"113/528 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,1,1,0,1890.0,435
"11/34 Adam St, Richmond VIC 3121",-28.870318632077677,153.05163666630412,Apartment/Unit/Flat,1,1,1,1825.0,420
"13/119-125 Wellington Street, St Kilda VIC 3182",-37.8571336,144.9902178,Apartment/Unit/Flat,2,1,2,2672.0,615
"contact us/65 Dudley Street, West Melbourne VIC 3003",-37.8100944,144.9505256,Apartment/Unit/Flat,1,1,0,,650
"1/16 Molesworth Street, North Melbourne VIC 3051",-37.79740111441933,144.94784399636507,Apartment/Unit/Flat,3,2,0,3867.0,890
"49 Farmer Street, Richmond VIC 3121",-37.8262387,145.0098447,House,3,2,1,4998.0,1
"102 Cobden Street, South Melbourne VIC 3205",-37.83615455,144.9643610699655,House,2,1,1,3454.0,795
"18/33 Grey Street, St Kilda VIC 3182",-37.86162011603979,144.97923767267386,Apartment/Unit/Flat,1,1,0,1955.0,450
"7/49 Acland Street, St Kilda VIC 3182",-37.868993046271,144.98015302031556,Apartment/Unit/Flat,2,1,0,2607.0,600
"501/78 Inkerman Street, St Kilda VIC 3182",-37.86499203380498,144.9885556842157,Apartment/Unit/Flat,2,1,1,3150.0,725
"1/36 St Kilda Road, St Kilda VIC 3182",-37.865244439309194,144.98605922173627,Studio,0,1,0,1847.0,425
"18/26 Toorak Road, South Yarra VIC 3141",-37.840185214737765,145.0014054777455,Apartment/Unit/Flat,1,1,1,2173.0,500
"301/1A Peel Street, Windsor VIC 3181",-37.85555208328042,144.98956261166055,Apartment/Unit/Flat,2,2,1,3129.0,720
"703/39 Claremont street, South Yarra VIC 3141",-37.83714347351109,144.99396904204863,Apartment/Unit/Flat,0,1,0,3240.0,810
"5/40 Eildon Road, St Kilda VIC 3182",-37.862950322219454,144.97636461381964,Apartment/Unit/Flat,2,1,0,1999.0,460
"114M/201 Powlett Street, East Melbourne VIC 3002",-37.809753799999996,144.9856599648145,Apartment/Unit/Flat,2,1,1,3033.0,700
"1501/39 Claremont street, South Yarra VIC 3141",-37.8366262,144.9931363,Apartment/Unit/Flat,1,1,0,4180.0,1045
"8/15 Herbert Street, St Kilda VIC 3182",-37.87129732327648,144.98281134799953,Apartment/Unit/Flat,2,2,1,3693.0,850
"7 Charlotte Place, St Kilda VIC 3182",-37.8584179,144.990907,House,4,1,0,4128.0,950
"22/53 Powlett Street, East Melbourne VIC 3002",-37.810669019506406,144.9862524819814,Apartment/Unit/Flat,0,1,1,2275.0,525
"2600/180 City Road, Southbank VIC 3006",-37.8240916,144.9620137,Apartment/Unit/Flat,1,1,1,2607.0,600
"105/77-81 Cardigan Street, Carlton VIC 3053",-37.802812030003224,144.96513863253705,Apartment/Unit/Flat,2,1,1,3041.0,700
"1010/261 Bridge Road, Richmond VIC 3121",-37.8180168,144.9981049,Apartment/Unit/Flat,2,2,0,4432.0,1
"1305/260 City Road, Southbank VIC 3006",-37.82136554139084,144.96698916004533,Apartment/Unit/Flat,1,1,0,2760.0,690
"1607/153 Sturt Street, Southbank VIC 3006",-37.827878,144.96652380840032,Apartment/Unit/Flat,1,1,0,,785
"4507/260 City Road, Southbank VIC 3006",-37.82136554139084,144.96698916004533,Apartment/Unit/Flat,1,1,0,3360.0,840
"307/260 City Road, Southbank VIC 3006",-37.82136554139084,144.96698916004533,Apartment/Unit/Flat,1,1,0,2720.0,680
"1902/260 City Road, Southbank VIC 3006",-37.82136554139084,144.96698916004533,Apartment/Unit/Flat,2,2,0,3360.0,840
"603/260 City Road, Southbank VIC 3006",-37.82136554139084,144.96698916004533,Apartment/Unit/Flat,1,1,0,2600.0,650
"C0603/15-85 Gladstone Street, South Melbourne VIC 3205",-37.830186174169775,144.94955958863284,Apartment/Unit/Flat,0,1,0,,695
"B0704/15-85 Gladstone Street, South Melbourne VIC 3205",-37.830186174169775,144.94955958863284,Apartment/Unit/Flat,1,1,0,,625
"1506/153 Sturt Street, Southbank VIC 3006",-37.827878,144.96652380840032,Apartment/Unit/Flat,3,2,1,,1
"1502/153 Sturt Street, Southbank VIC 3006",-37.827878,144.96652380840032,Apartment/Unit/Flat,1,1,0,,735
"805/153 Sturt Street, Southbank VIC 3006",-37.827878,144.96652380840032,Apartment/Unit/Flat,1,1,0,,710
"309/92 Dodds Street, Southbank VIC 3006",-37.827716034537566,144.96743687804934,Apartment/Unit/Flat,0,1,0,,710
"1304/153 Sturt Street, Southbank VIC 3006",-37.827878,144.96652380840032,Apartment/Unit/Flat,2,2,0,,970
"1911/689 Latrobe Street, Docklands VIC 3008",,,Apartment/Unit/Flat,3,2,1,5500.0,1
"2204/687 Latrobe Street, Docklands VIC 3008",,,Apartment/Unit/Flat,2,2,0,3800.0,950
"906/285 City Road, Southbank VIC 3006",-37.82741715,144.95877390762354,Apartment/Unit/Flat,2,1,1,2825.0,650
"502/8 Bowen Crescent, Melbourne VIC 3004",-37.83536457012836,144.97309852349372,Apartment/Unit/Flat,2,2,1,3259.0,750
"6/113 Punt Road, Windsor VIC 3181",-37.85412059398935,144.98359548762846,Apartment/Unit/Flat,1,1,2,2151.0,495
"3/205 Williams Road, South Yarra VIC 3141",-37.84203196442131,145.00441054397405,Apartment/Unit/Flat,2,1,1,3042.0,700
"5/9 Lambeth Place, St Kilda VIC 3182",-37.861832,144.98729095000002,Apartment/Unit/Flat,2,1,1,3020.0,695
"17/333 Coventry Street, South Melbourne VIC 3205",-37.83212074164326,144.95928734266874,Apartment/Unit/Flat,2,1,1,3020.0,695
"1705/12 Queens Road, Melbourne VIC 3004",-37.840716770062805,144.97477809467895,Apartment/Unit/Flat,2,2,1,3585.0,825
"1/10 Havelock Street, St Kilda VIC 3182",-37.86599481051564,144.98010322952697,Apartment/Unit/Flat,2,1,0,2433.0,560
"702/463 Docklands Drive, Docklands VIC 3008",-37.81516655,144.93740510501226,Apartment/Unit/Flat,1,1,1,2390.0,550
"1102/20 Queens Road, Melbourne VIC 3004",-37.840716770062805,144.97477809467895,Apartment/Unit/Flat,3,4,3,16800.0,2
"10/23 Park Street, St Kilda West VIC 3182",-37.856459553677034,144.96895417828455,Apartment/Unit/Flat,2,1,1,2607.0,600
"1202/20 Queens Road, Melbourne VIC 3004",-37.83855361053246,144.97399369002787,Apartment/Unit/Flat,4,4,3,19200.0,3
"202/338 Kings Way, South Melbourne VIC 3205",-37.8348999,144.9699959,Apartment/Unit/Flat,2,1,1,2477.0,570
"814/7 Claremont Street, South Yarra VIC 3141",-37.83714347351109,144.99396904204863,Apartment/Unit/Flat,1,1,0,2347.0,540
"2505/551 Swanston Street,, Carlton VIC 3053",-37.8056782,144.96235660893058,Apartment/Unit/Flat,1,1,0,2434.0,570
"205/471 Malvern Road, South Yarra VIC 3141",-37.8478134,145.0022057,Apartment/Unit/Flat,2,2,1,3368.0,775
"317/673 La Trobe St, Docklands VIC 3008",-37.8147536,144.9477127,Apartment/Unit/Flat,1,1,0,2173.0,500
"13/22 The Esplanade, St Kilda VIC 3182",-37.866916196608535,144.97704947433795,Apartment/Unit/Flat,1,1,0,2238.0,515
"312 Punt Road, South Yarra VIC 3141",-37.8430264,144.9857331,Apartment/Unit/Flat,4,2,1,5648.0,1
"7/1 Spenser Street, St Kilda VIC 3182",-37.87070555138729,144.9776683409114,Apartment/Unit/Flat,1,1,1,2173.0,525
"4/20 Rockley Road, South Yarra VIC 3141",-37.837437118892495,144.9999131767666,Apartment/Unit/Flat,3,3,2,5214.0,1200
"707V/162 Albert Street, East Melbourne VIC 3002",-37.7697646,144.9693843,Apartment/Unit/Flat,2,1,1,2716.0,625
"217/173 Barkly Street, St Kilda VIC 3182",-37.872537648956616,144.98019620824874,Apartment/Unit/Flat,1,1,1,2173.0,500
"32 White St, Richmond VIC 3121",40.612524,-74.06615575,House,3,2,1,6600.0,1
"33A Argo St, South Yarra VIC 3141",-37.8438386,144.9874982,House,4,2,2,13200.0,2
"62 Carlisle Street, St Kilda VIC 3182",-37.8673656,144.9840745,Apartment/Unit/Flat,1,1,0,1782.0,410
"1302/33 Batman Street, West Melbourne VIC 3003",-37.8107266547977,144.95178218737408,Apartment/Unit/Flat,2,1,1,2738.0,630
"703/480 St Kilda Road, Melbourne VIC 3004",-37.84280545,144.97702415400192,Apartment/Unit/Flat,1,1,1,2302.0,530
"4E/9 Waterside Place, Docklands VIC 3008",-37.820084670935344,144.94189236619218,Apartment/Unit/Flat,1,1,1,2781.0,640
"66 Chestnut Street, Richmond VIC 3121",40.62019633333333,-74.08498266666668,House,3,2,2,7200.0,1
"305 Moray Street, South Melbourne VIC 3205",-37.8358127,144.964957,House,2,1,0,3432.0,790
"46 Caroline Street, South Yarra VIC 3141",-37.838071,144.9882948,House,4,4,4,23100.0,3
"1209/52 Park Street, South Melbourne VIC 3205",-37.835284065754685,144.96136467759933,Apartment/Unit/Flat,1,1,0,2086.0,480
"601/97 Palmerston Crescent, South Melbourne VIC 3205",-37.8361631,144.9675195,Apartment/Unit/Flat,1,1,1,2824.0,650
"3/360 Burnley Street, Richmond VIC 3121",-37.81278139555488,145.00962999504335,Apartment/Unit/Flat,1,1,1,2433.0,560
"1604/8 Bowen Crescent, Melbourne VIC 3004",-37.83536457012836,144.97309852349372,Apartment/Unit/Flat,3,3,2,9600.0,1
"6/40 Webb Lane, East Melbourne VIC 3002",-37.81875504423015,144.98922098981046,Apartment/Unit/Flat,2,1,1,3476.0,800
"2/127 Argyle Street, St Kilda VIC 3182",-37.862918195002464,144.98822314713863,Villa,1,1,0,,525
"6/353 Napier Street, Fitzroy VIC 3065",-37.80504053549623,144.97960783444717,Apartment/Unit/Flat,2,1,1,2955.0,680
"202/131 Smith Street, Fitzroy VIC 3065",-37.80654610073916,144.98296252909026,Apartment/Unit/Flat,1,1,1,,700
"1/1 St David Street, Fitzroy VIC 3065",-37.80097430346862,144.98151857475605,House,2,1,1,2694.0,620
"411/416 Gore Street, Fitzroy VIC 3065",-37.796957442848196,144.98339697956757,Apartment/Unit/Flat,3,2,2,6414.0,1
"404/231 Moor Street, Fitzroy VIC 3065",-37.8020591,144.9833176,Apartment/Unit/Flat,2,1,0,3389.0,780
"2/43 Gertrude Street, Fitzroy VIC 3065",-37.8058393662506,144.97810318935484,Apartment/Unit/Flat,1,1,0,2281.0,525
"104/237 Napier Street, Fitzroy VIC 3065",-37.80504053549623,144.97960783444717,Apartment/Unit/Flat,2,1,1,3085.0,710
"305/63-69 Bouverie St, Carlton VIC 3053",-37.804947,144.9613836960399,Apartment/Unit/Flat,2,1,0,2564.0,590
"305/108 Queensberry Street, Carlton VIC 3053",-37.804604044318666,144.9632664842501,Apartment/Unit/Flat,2,1,1,2824.0,650
"307/518 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,2,1,0,3042.0,700
"210a Queensberry Street, Carlton VIC 3053",-37.804604044318666,144.9632664842501,Apartment/Unit/Flat,3,1,0,3476.0,800
"408/518 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,1,1,0,2520.0,580
"906/518 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,House,1,1,0,2455.0,565
"7/170 Kerr Street, Fitzroy VIC 3065",-37.79679860838478,144.97929889893626,Apartment/Unit/Flat,2,1,2,3476.0,800
"106/81 Argyle Street, Fitzroy VIC 3065",-37.79795802378786,144.98262900156504,Apartment/Unit/Flat,1,1,0,2173.0,500
"205/77 Cardigan Street, Carlton VIC 3053",-37.802812030003224,144.96513863253705,Apartment/Unit/Flat,2,1,1,2738.0,630
"401/363 George Street, Fitzroy VIC 3065",-37.7982987,144.9817459,Apartment/Unit/Flat,3,2,1,8552.0,1
"414/528 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,1,1,0,1738.0,400
"506/108 queensberry st, Carlton VIC 3053",-37.804604044318666,144.9632664842501,Apartment/Unit/Flat,2,2,1,3041.0,700
"612/1 Bouverie Street, Carlton VIC 3053",-37.80223825509464,144.96207900898108,Apartment/Unit/Flat,2,2,1,3172.0,730
Carlton VIC 3053,-37.8004228,144.9684343,Apartment/Unit/Flat,1,1,0,,400
"606/1 Bouverie Street, Carlton VIC 3053",-37.80223825509464,144.96207900898108,Apartment/Unit/Flat,1,1,0,1955.0,450
"219 Argyle Street, Fitzroy VIC 3065",-37.7979573,144.9837236,House,3,2,1,20000.0,2000
"48 Alexandra Parade, Fitzroy VIC 3065",-37.7934406,144.9774816,House,2,1,1,3693.0,850
"G03/262 Drummond Street, Carlton VIC 3053",-37.79979365,144.9690573798356,Apartment/Unit/Flat,1,1,1,2564.0,590
"905/555 Swanston Street, Carlton VIC 3053",-37.8057076,144.9626269,Apartment/Unit/Flat,1,1,0,2521.0,580
"402/525 Rathdowne Street, Carlton VIC 3053",-37.793118,144.97093433184097,Apartment/Unit/Flat,2,2,1,3215.0,740
"22/156 Rose Street, Fitzroy VIC 3065",-37.796373117082425,144.982895756204,Apartment/Unit/Flat,2,2,1,5000.0,1250
"1802/6 Leicester Street, Carlton VIC 3053",-37.80314541768321,144.960416570823,Apartment/Unit/Flat,2,1,0,,660
"709/555 Swanston Street, Carlton VIC 3053",-37.8057076,144.9626269,Apartment/Unit/Flat,1,1,0,2716.0,625
"507/131 Pelham Street, Carlton VIC 3053",-37.80295445501896,144.9672179421358,Apartment/Unit/Flat,1,1,0,1738.0,400
"202/255 Cardigan Street, Carlton VIC 3053",-37.802812030003224,144.96513863253705,Apartment/Unit/Flat,1,1,0,1847.0,425
"802/613 Swanston Street, Carlton VIC 3053",-37.80232167626782,144.96374405349093,Apartment/Unit/Flat,1,1,0,2390.0,550
"D6215/570 Lygon Street, Carlton VIC 3053",-37.7931074,144.9690025365988,Apartment/Unit/Flat,1,1,0,1868.0,430
"17 Westgarth Street, Fitzroy VIC 3065",-37.7942877,144.976505,House,3,3,2,10429.0,2400
"903/6 Leicester Street, Carlton VIC 3053",-37.80314541768321,144.960416570823,Apartment/Unit/Flat,1,1,0,,500
"104/181 Smith Street, Fitzroy VIC 3065",-37.80654610073916,144.98296252909026,Apartment/Unit/Flat,2,1,0,2955.0,680
"717/613 Swanston St, Carlton VIC 3053",-37.80274729860343,144.96349558694482,Apartment/Unit/Flat,1,1,0,2716.0,625
"13/23 George Street, Fitzroy VIC 3065",-37.796145323133885,144.98232413617393,Apartment/Unit/Flat,1,1,1,1695.0,390
"21/411 Lygon Street, Carlton VIC 3053",-37.79480534950456,144.96802202279508,Townhouse,2,2,1,3042.0,700
"84 Kerr Street, Fitzroy VIC 3065",-37.7968382,144.9780964,House,2,1,0,4127.0,950
"103/77 Cardigan Street, Carlton VIC 3053",-37.802812030003224,144.96513863253705,Apartment/Unit/Flat,2,1,0,2824.0,650
"1/15 Keppel Street, Carlton VIC 3053",-37.79479577093403,144.96569102903635,Apartment/Unit/Flat,2,1,1,2781.0,640
"2405/555 Swanston Street, Carlton VIC 3053",-37.8057076,144.9626269,Apartment/Unit/Flat,1,1,0,2455.0,565
"127 Station Street, Carlton VIC 3053",-37.79432095,144.97432441595873,House,2,1,0,2738.0,630
"27/35 Lytton Street, Carlton VIC 3053",-37.79361736798326,144.96739026998995,Apartment/Unit/Flat,2,1,2,2824.0,650
"192 Canning Street, Carlton VIC 3053",-37.7939629,144.9738352638158,House,2,1,1,3259.0,750
"203/63-69 Bouverie Street, Carlton VIC 3053",-37.804947,144.9613836960399,Apartment/Unit/Flat,2,1,1,,590
"504/111 Leicester Street, Carlton VIC 3053",-37.80314541768321,144.960416570823,Apartment/Unit/Flat,1,1,1,2499.0,575
"605/127 Leicester Street, Carlton VIC 3053",-37.802929,144.9602863,Apartment/Unit/Flat,0,1,0,1629.0,375
"10/144 George Street, Fitzroy VIC 3065",-37.796145323133885,144.98232413617393,Apartment/Unit/Flat,3,3,1,9600.0,1600
"19/34 Neill Street, Carlton VIC 3053",-37.79411000875331,144.972295451433,Apartment/Unit/Flat,1,1,1,1912.0,440
"404/24 Barkly Place, Carlton VIC 3053",-37.80332122810598,144.96165172357078,Studio,1,1,0,1564.0,360
"501/111 Leicester Street, Carlton VIC 3053",-37.80314541768321,144.960416570823,Apartment/Unit/Flat,1,1,1,2608.0,600
"3111/488 Swanston St, Carlton VIC 3053",-37.8055511,144.9633148,Apartment/Unit/Flat,2,1,0,2476.0,570
"36/109 Lygon Street, Carlton VIC 3053",-37.79480534950456,144.96802202279508,Apartment/Unit/Flat,1,1,0,1390.0,320
"105/82 Canning Street, Carlton VIC 3053",-37.79654088635609,144.9730341509144,Apartment/Unit/Flat,2,2,1,2933.0,675
"11/25 Barkly Street, Carlton VIC 3053",-37.798242129394204,144.9744414810456,Apartment/Unit/Flat,1,1,1,2303.0,530
"1919/160 Victoria Street, Carlton VIC 3053",-37.8063165,144.9619112,Apartment/Unit/Flat,2,1,0,3476.0,800
